link,price_num,bedroom,bedroom_num,bathroom_num,area,latitude,longitude,posing time,update time,available time
http://boston.craigslist.org/gbs/fee/6089603008.html,3100,3BR / 1Ba,3,1,available sep 1,42.401557,-71.122628,2017-04-15  1:12pm,2017-04-30  6:54pm,apartment
http://boston.craigslist.org/gbs/fee/6093865328.html,3375,3BR / 1Ba,3,1,available sep 1,42.401669,-71.11692,2017-04-18  4:18pm,2017-04-30  2:35pm,apartment
http://boston.craigslist.org/gbs/fee/6107017977.html,3300,3BR / 1Ba,3,1,available sep 1,42.401773,-71.126503,2017-04-27  2:17pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6105547757.html,3300,3BR / 1Ba,3,1,available sep 1,42.401773,-71.126503,2017-04-26  2:18pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6093448732.html,2900,3BR / 1Ba,3,1,available aug 1,42.402071,-71.115082,2017-04-18 12:14pm,2017-04-30  6:34pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6093495794.html,3100,3BR / 1Ba,3,1,available sep 1,42.402071,-71.115082,2017-04-18 12:40pm,2017-04-30  6:34pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6103945798.html,3100,3BR / 1Ba,3,1,available sep 1,42.402071,-71.115082,2017-04-25  1:37pm,2017-04-30 12:06pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6102150074.html,3300,3BR / 1Ba,3,1,available sep 1,42.402125,-71.126583,2017-04-24 11:32am,2017-05-01  6:10pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6102172345.html,3300,3BR / 1Ba,3,1,available sep 1,42.402133,-71.126497,2017-04-24 11:44am,2017-05-01  6:10pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6102149487.html,3300,3BR / 1Ba,3,1,available sep 1,42.402141,-71.126572,2017-04-24 11:32am,2017-05-01  6:10pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6095320347.html,3300,3BR / 1Ba,3,1,available sep 1,42.402164,-71.126561,2017-04-19  3:44pm,2017-05-01 10:00am,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6104056424.html,3300,3BR / 1Ba,3,1,available sep 1,42.40243,-71.126783,2017-04-25  2:41pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6106594422.html,3300,3BR / 1Ba,3,1,available sep 1,42.40243,-71.126783,2017-04-27  9:57am,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6095326187.html,3300,3BR / 1Ba,3,1,available sep 1,42.40243,-71.126783,2017-04-19  3:48pm,2017-04-30 12:29pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6095332628.html,3300,3BR / 1Ba,3,1,available sep 1,42.40243,-71.126783,2017-04-19  3:52pm,2017-04-30 12:29pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6071701352.html,3300,3BR / 1Ba,3,1,available sep 1,42.40243,-71.126783,2017-04-02 10:52pm,2017-05-01  1:00pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6095352764.html,3300,3BR / 1Ba,3,1,available sep 1,42.40243,-71.126783,2017-04-19  4:04pm,2017-05-01  3:28pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6096907861.html,3300,3BR / 1Ba,3,1,available sep 1,42.40243,-71.126783,2017-04-20  4:46pm,2017-04-30 12:37pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6101492976.html,3300,3BR / 1Ba,3,1,available sep 1,42.40243,-71.126783,2017-04-23  9:02pm,2017-05-01 11:02am,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6095308678.html,3300,3BR / 1Ba,3,1,available sep 1,42.402545,-71.126604,2017-04-19  3:37pm,2017-05-01  3:13pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6101882053.html,2950,3BR / 1Ba,3,1,available jun 1,42.402798,-71.12817,2017-04-24  8:34am,2017-04-28 12:27pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6102989243.html,2350,3BR / 1Ba,3,1,available jun 1,42.402857,-71.106883,2017-04-24  8:08pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6104562730.html,2350,3BR / 1Ba,3,1,available jun 1,42.402857,-71.106883,2017-04-25  8:31pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/abo/6106900685.html,3000,3BR / 1Ba,3,1,available jun 1,42.402985,-71.127072,2017-04-27  1:07pm,email to friend,apartment
http://boston.craigslist.org/gbs/abo/6106499544.html,3100,3BR / 1Ba,3,1,available sep 1,42.402985,-71.127072,2017-04-27  8:32am,email to friend,apartment
http://boston.craigslist.org/gbs/abo/6106499966.html,3200,3BR / 1Ba,3,1,available sep 1,42.402985,-71.127072,2017-04-27  8:32am,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6098450587.html,4250,3BR / 2Ba,3,2,1700ft2,42.402985,-71.127072,2017-04-21  5:24pm,2017-04-27 11:30pm,available jun 1
http://boston.craigslist.org/gbs/nfb/6105018421.html,3100,3BR / 1Ba,3,1,available sep 1,42.402985,-71.127072,2017-04-26  8:58am,email to friend,apartment
http://boston.craigslist.org/gbs/abo/6104988872.html,3100,3BR / 1Ba,3,1,available jun 1,42.402985,-71.127072,2017-04-26  8:29am,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6105016779.html,3400,3BR / 1.5Ba,3,1.5,available sep 1,42.403039,-71.127205,2017-04-26  8:57am,2017-04-30 12:48pm,apartment
http://boston.craigslist.org/gbs/fee/6102884755.html,3400,3BR / 1.5Ba,3,1.5,available sep 1,42.403293,-71.127246,2017-04-24  6:47pm,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6102873494.html,3400,3BR / 1.5Ba,3,1.5,available sep 1,42.403293,-71.127246,2017-04-24  6:38pm,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6104006731.html,3400,3BR / 1.5Ba,3,1.5,available sep 1,42.403293,-71.127246,2017-04-25  2:12pm,2017-04-30 11:59am,apartment
http://boston.craigslist.org/gbs/fee/6104346709.html,3400,3BR / 1.5Ba,3,1.5,available sep 1,42.403293,-71.127246,2017-04-25  5:43pm,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6093423545.html,3500,3BR / 1.5Ba,3,1.5,available sep 1,42.404066,-71.126518,2017-04-18 11:59am,2017-04-30  6:33pm,apartment
http://boston.craigslist.org/gbs/fee/6096292706.html,3500,3BR / 1.5Ba,3,1.5,available sep 1,42.404128,-71.126735,2017-04-20 10:38am,2017-04-30  6:33pm,apartment
http://boston.craigslist.org/gbs/fee/6095828820.html,2300,3BR / 1Ba,3,1,available jun 1,42.40461,-71.140788,2017-04-19 10:23pm,2017-05-01  3:30pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6103894468.html,3325,3BR / 1Ba,3,1,available sep 1,42.405101,-71.130158,2017-04-25  1:09pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6072930832.html,3325,3BR / 1Ba,3,1,available sep 1,42.405101,-71.130158,2017-04-03  6:37pm,2017-05-01  1:01pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6102494012.html,2975,3BR / 1Ba,3,1,available sep 1,42.40546,-71.127377,2017-04-24  2:39pm,2017-05-01  2:24pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6075334967.html,3325,3BR / 1Ba,3,1,available sep 1,42.405604,-71.129814,2017-04-05 12:33pm,2017-04-30  2:43pm,apartment
http://boston.craigslist.org/gbs/nfb/6105993896.html,3450,3BR / 1Ba,3,1,available sep 1,42.405604,-71.129814,2017-04-26  7:14pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6106272621.html,3325,3BR / 1Ba,3,1,available sep 1,42.405604,-71.129814,2017-04-26 11:50pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6106885917.html,2975,3BR / 1Ba,3,1,available sep 1,42.406253,-71.12531,2017-04-27 12:59pm,2017-05-01  7:31pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6104282196.html,2975,3BR / 1Ba,3,1,available sep 1,42.406253,-71.12531,2017-04-25  4:59pm,2017-04-27  6:07pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6105562966.html,2975,3BR / 1Ba,3,1,available sep 1,42.406253,-71.12531,2017-04-26  2:26pm,2017-04-29  2:27pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6103678785.html,2975,3BR / 1Ba,3,1,available sep 1,42.406253,-71.12531,2017-04-25 11:11am,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6096526470.html,2975,3BR / 1Ba,3,1,available sep 1,42.406253,-71.12531,2017-04-20 12:55pm,2017-04-24  3:10pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6103415016.html,3225,3BR / 1Ba,3,1,available aug 1,42.406317,-71.10844,2017-04-25  7:45am,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6102651645.html,3225,3BR / 1Ba,3,1,available aug 1,42.406317,-71.10844,2017-04-24  4:11pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6104076202.html,3325,3BR / 1Ba,3,1,available sep 1,42.406333,-71.129315,2017-04-25  2:52pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6083476415.html,3325,3BR / 1Ba,3,1,available sep 1,42.406333,-71.129315,2017-04-11  4:48am,2017-04-26  1:51am,apartment
http://boston.craigslist.org/gbs/fee/6098239595.html,3325,3BR / 1Ba,3,1,available sep 1,42.406471,-71.132584,2017-04-21  3:11pm,2017-05-01  8:22pm,apartment
http://boston.craigslist.org/gbs/fee/6085733385.html,2975,3BR / 1Ba,3,1,available sep 1,42.406471,-71.132584,2017-04-12  4:14pm,2017-05-01  5:06pm,apartment
http://boston.craigslist.org/gbs/fee/6096305378.html,2850,3BR / 1Ba,3,1,available jun 1,42.406837,-71.124936,2017-04-20 10:46am,2017-04-30  7:48pm,apartment
http://boston.craigslist.org/gbs/fee/6106766337.html,2850,3BR / 1Ba,3,1,available jun 1,42.406837,-71.124936,2017-04-27 11:48am,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6100693027.html,2850,3BR / 1Ba,3,1,1168ft2,42.406837,-71.124936,2017-04-23 11:08am,2017-05-01 10:18am,available jun 1
http://boston.craigslist.org/gbs/abo/6106515066.html,2900,3BR / 1Ba,3,1,available sep 1,42.406837,-71.124936,2017-04-27  8:49am,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6105949635.html,2850,3BR / 1Ba,3,1,available jun 1,42.406837,-71.124936,2017-04-26  6:39pm,email to friend,apartment
http://boston.craigslist.org/gbs/nfb/6105005971.html,2900,3BR / 1Ba,3,1,available sep 1,42.406837,-71.124936,2017-04-26  8:46am,email to friend,apartment
http://boston.craigslist.org/gbs/fee/6073578512.html,2975,3BR / 1Ba,3,1,available sep 1,42.407171,-71.127462,2017-04-04  9:48am,2017-05-01 10:56am,cats are OK - purrr
http://boston.craigslist.org/gbs/abo/6103557443.html,900,3BR / 1Ba,3,1,available jul 1,42.407742,-71.130466,2017-04-25  9:57am,2017-04-30  9:42pm,apartment
http://boston.craigslist.org/gbs/fee/6096891165.html,2975,3BR / 1Ba,3,1,available sep 1,42.40791,-71.129894,2017-04-20  4:35pm,2017-04-30 12:36pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6087430870.html,2975,3BR / 1Ba,3,1,available sep 1,42.40791,-71.129894,2017-04-13  8:02pm,2017-05-01  1:06pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6084101525.html,2850,3BR / 1Ba,3,1,available jun 1,42.408118,-71.12839,2017-04-11  2:17pm,2017-04-30  8:54am,apartment
http://boston.craigslist.org/gbs/fee/6103869905.html,2900,3BR / 1Ba,3,1,available jun 1,42.408255,-71.128779,2017-04-25 12:56pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6103873028.html,2900,3BR / 1Ba,3,1,available jun 1,42.408255,-71.128779,2017-04-25 12:57pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6103126028.html,2900,3BR / 1Ba,3,1,available jun 1,42.408255,-71.128779,2017-04-24 10:09pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6084380060.html,2900,3BR / 1Ba,3,1,available jun 1,42.408255,-71.128779,2017-04-11  5:17pm,2017-04-29 12:05pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6106639343.html,2850,3BR / 1Ba,3,1,available jun 1,42.408255,-71.128779,2017-04-27 10:28am,2017-05-01 10:38am,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6088545844.html,2900,3BR / 1Ba,3,1,available jun 1,42.408255,-71.128779,2017-04-14  4:31pm,2017-04-29  2:32pm,apartment
http://boston.craigslist.org/gbs/fee/6085993200.html,2900,3BR / 1Ba,3,1,available jun 1,42.408255,-71.128779,2017-04-12  7:27pm,2017-04-26  7:39pm,apartment
http://boston.craigslist.org/gbs/fee/6092054332.html,2850,3BR / 1Ba,3,1,available jun 1,42.408255,-71.128779,2017-04-17  1:26pm,2017-04-30 10:24pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6105698359.html,2850,3BR / 1Ba,3,1,available jun 1,42.408255,-71.128779,2017-04-26  3:47pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6105269721.html,2900,3BR / 1Ba,3,1,available jun 1,42.408255,-71.128779,2017-04-26 11:43am,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6104611475.html,2900,3BR / 1Ba,3,1,available jun 1,42.408255,-71.128779,2017-04-25  9:14pm,2017-04-30 10:34pm,apartment
http://boston.craigslist.org/gbs/fee/6077118764.html,2600,3BR / 1Ba,3,1,900ft2,42.409055,-71.130674,2017-04-06  3:50pm,2017-05-01 10:06am,available sep 1
http://boston.craigslist.org/gbs/fee/6095197833.html,2600,3BR / 1Ba,3,1,available sep 1,42.409055,-71.130674,2017-04-19  2:31pm,2017-05-01  1:03pm,apartment
http://boston.craigslist.org/gbs/fee/6103420082.html,2600,3BR / 1Ba,3,1,available sep 1,42.409516,-71.13184,2017-04-25  7:52am,2017-04-30  1:48pm,apartment
http://boston.craigslist.org/gbs/fee/6101701953.html,2400,3BR / 1Ba,3,1,available aug 1,42.409729,-71.128733,2017-04-24  1:23am,2017-04-29 12:03pm,apartment
http://boston.craigslist.org/gbs/fee/6101704169.html,2400,3BR / 1Ba,3,1,available aug 1,42.409729,-71.128733,2017-04-24  1:28am,2017-04-29 12:03pm,apartment
http://boston.craigslist.org/gbs/fee/6101704784.html,2400,3BR / 1Ba,3,1,available aug 1,42.409729,-71.128733,2017-04-24  1:29am,2017-04-29 12:02pm,apartment
http://boston.craigslist.org/gbs/fee/6106101380.html,2400,3BR / 1Ba,3,1,available aug 1,42.409729,-71.128733,2017-04-26  8:46pm,2017-05-01 12:51pm,apartment
http://boston.craigslist.org/gbs/fee/6106980879.html,2475,3BR / 1Ba,3,1,available sep 1,42.410694,-71.130883,2017-04-27  1:55pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6077127811.html,2700,3BR / 1Ba,3,1,available jun 1,42.411129,-71.127827,2017-04-06  3:56pm,2017-04-30 12:39pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6071474523.html,2550,3BR / 1Ba,3,1,available jun 1,42.411139,-71.127843,2017-04-02  7:13pm,2017-05-01  3:31pm,cats are OK - purrr
http://boston.craigslist.org/gbs/abo/6103687195.html,2550,3BR / 1Ba,3,1,950ft2,42.411701,-71.130918,2017-04-25 11:15am,2017-04-30 11:47am,available sep 1
http://boston.craigslist.org/gbs/fee/6093392558.html,3500,3BR / 1.5Ba,3,1.5,available sep 1,42.417436,-71.117066,2017-04-18 11:42am,2017-05-01  5:47pm,apartment
http://boston.craigslist.org/gbs/fee/6063611820.html,3250,3BR / 1Ba,3,1,available sep 1,42.418892,-71.167122,2017-03-28 10:33am,2017-04-26  1:26pm,apartment
http://boston.craigslist.org/gbs/fee/6082382804.html,2600,2BR / 1Ba,2,1,922ft2,42.334355,-71.082026,2017-04-10 11:58am,2017-05-01  1:41pm,available sep 1
http://boston.craigslist.org/gbs/fee/6072304445.html,3000,2BR / 1Ba,2,1,available jul 1,42.336527,-71.076941,2017-04-03 12:15pm,2017-05-01  1:41pm,apartment
http://boston.craigslist.org/gbs/fee/6082395177.html,3500,2BR / 1Ba,2,1,available sep 1,42.336527,-71.076941,2017-04-10 12:05pm,2017-05-01  1:41pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6082395580.html,3500,2BR / 1Ba,2,1,available sep 1,42.336527,-71.076941,2017-04-10 12:05pm,2017-05-01  1:41pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6066570761.html,3500,2BR / 2Ba,2,2,available jun 1,42.336527,-71.076941,2017-03-30 11:25am,2017-04-24 11:47am,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6082393002.html,3200,2BR / 1Ba,2,1,available aug 1,42.340116,-71.078847,2017-04-10 12:04pm,2017-05-01  1:41pm,apartment
http://boston.craigslist.org/gbs/nfb/6102226200.html,3300,2BR / 1Ba,2,1,950ft2,42.3427,-71.0922,2017-04-24 12:13pm,2017-05-01  1:40pm,available apr 24
http://boston.craigslist.org/gbs/fee/6082388804.html,3500,2BR / 1Ba,2,1,available sep 1,42.344122,-71.072002,2017-04-10 12:01pm,2017-05-01  1:41pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6102187793.html,3600,2BR / 1Ba,2,1,800ft2,42.349366,-71.094958,2017-04-24 11:52am,2017-05-01  1:41pm,available sep 1
http://boston.craigslist.org/gbs/fee/6103836569.html,2750,2BR / 2Ba,2,2,1100ft2,42.355194,-71.106295,2017-04-25 12:38pm,email to friend,available apr 25
http://boston.craigslist.org/gbs/fee/6103368715.html,2750,2BR / 2Ba,2,2,1100ft2,42.355194,-71.106295,2017-04-25  6:18am,2017-05-01  9:35pm,available apr 25
http://boston.craigslist.org/gbs/fee/6068224678.html,2650,2BR / 2Ba,2,2,1100ft2,42.355194,-71.106295,2017-03-31  1:28pm,2017-04-29  6:23am,available mar 31
http://boston.craigslist.org/gbs/fee/6085382294.html,2650,2BR / 2Ba,2,2,1100ft2,42.355194,-71.106295,2017-04-12 12:40pm,2017-05-01  1:41pm,available apr 12
http://boston.craigslist.org/gbs/fee/6086437706.html,2650,2BR / 2Ba,2,2,1100ft2,42.355212,-71.108195,2017-04-13  8:03am,2017-04-25  1:42pm,available apr 13
http://boston.craigslist.org/gbs/fee/6079112865.html,2650,2BR / 2Ba,2,2,available apr 7,42.355212,-71.108195,2017-04-08 12:07am,2017-04-30 10:10am,apartment
http://boston.craigslist.org/gbs/fee/6098464784.html,2750,2BR / 2Ba,2,2,available apr 26,42.355212,-71.108195,2017-04-21  5:33pm,2017-05-01  1:00pm,apartment
http://boston.craigslist.org/gbs/fee/6101406497.html,3150,2BR / 2Ba,2,2,2000ft2,42.35531,-71.106502,2017-04-23  7:47pm,2017-04-30  9:52am,available sep 1
http://boston.craigslist.org/gbs/fee/6101408374.html,3150,2BR / 2Ba,2,2,2000ft2,42.35531,-71.106502,2017-04-23  7:49pm,2017-04-30  8:13pm,available sep 1
http://boston.craigslist.org/gbs/fee/6103570259.html,3150,2BR / 2Ba,2,2,2000ft2,42.35531,-71.106502,2017-04-25 10:06am,2017-05-01  8:16pm,available sep 1
http://boston.craigslist.org/gbs/fee/6103571979.html,3150,2BR / 2Ba,2,2,2000ft2,42.35531,-71.106502,2017-04-25 10:07am,2017-05-01  8:16pm,available sep 1
http://boston.craigslist.org/gbs/fee/6099856838.html,3150,2BR / 2Ba,2,2,2000ft2,42.35531,-71.106502,2017-04-22  4:43pm,2017-04-30  5:50pm,available sep 1
http://boston.craigslist.org/gbs/fee/6101945586.html,3150,2BR / 2Ba,2,2,2000ft2,42.35531,-71.106502,2017-04-24  9:29am,2017-05-01  8:21pm,available sep 1
http://boston.craigslist.org/gbs/fee/6101228003.html,3150,2BR / 2Ba,2,2,2000ft2,42.35531,-71.106502,2017-04-23  5:26pm,2017-04-30  4:17pm,available sep 1
http://boston.craigslist.org/gbs/fee/6101224107.html,3150,2BR / 2Ba,2,2,2000ft2,42.35531,-71.106502,2017-04-23  5:23pm,2017-04-30  5:45pm,available sep 1
http://boston.craigslist.org/gbs/fee/6103915325.html,3000,2BR / 2Ba,2,2,1100ft2,42.355889,-71.107538,2017-04-25  1:20pm,email to friend,available sep 1
http://boston.craigslist.org/gbs/fee/6103906130.html,3150,2BR / 2Ba,2,2,2000ft2,42.355889,-71.107538,2017-04-25  1:15pm,2017-04-27  3:10pm,available sep 1
http://boston.craigslist.org/gbs/fee/6097850171.html,3300,2BR / 1Ba,2,1,740ft2,42.356282,-71.114208,2017-04-21 11:30am,2017-04-29  2:35pm,available may 15
http://boston.craigslist.org/gbs/fee/6102797716.html,3200,2BR / 1Ba,2,1,700ft2,42.356282,-71.114208,2017-04-24  5:44pm,email to friend,available may 1
http://boston.craigslist.org/gbs/fee/6102799775.html,3200,2BR / 1Ba,2,1,700ft2,42.356282,-71.114208,2017-04-24  5:46pm,email to friend,available may 1
http://boston.craigslist.org/gbs/fee/6103935809.html,2000,2BR / 1Ba,2,1,available jun 1,42.35715,-71.107635,2017-04-25  1:32pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6104165482.html,2500,2BR / 1Ba,2,1,1007ft2,42.357359,-71.108013,2017-04-25  3:46pm,email to friend,available jun 1
http://boston.craigslist.org/gbs/fee/6074228709.html,2500,2BR / 1Ba,2,1,820ft2,42.357856,-71.112458,2017-04-04  4:16pm,2017-05-01 12:14am,available may 1
http://boston.craigslist.org/gbs/fee/6101000796.html,3600,2BR / 2Ba,2,2,available jun 1,42.358099,-71.107264,2017-04-23  2:43pm,2017-04-28  1:16pm,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6098570067.html,3600,2BR / 1Ba,2,1,available jun 1,42.358099,-71.107264,2017-04-21  6:50pm,2017-04-27  9:04pm,apartment
http://boston.craigslist.org/gbs/fee/6104339039.html,3600,2BR / 2Ba,2,2,available jun 1,42.358099,-71.107264,2017-04-25  5:37pm,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6096729240.html,3600,2BR / 2Ba,2,2,available jun 1,42.358099,-71.107264,2017-04-20  2:53pm,2017-05-01  5:43am,apartment
http://boston.craigslist.org/gbs/fee/6096602212.html,3600,2BR / 2Ba,2,2,available jun 1,42.358099,-71.107264,2017-04-20  1:39pm,2017-04-30  7:46am,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6096732730.html,3600,2BR / 2Ba,2,2,available jun 1,42.358099,-71.107264,2017-04-20  2:55pm,2017-05-01  5:43am,apartment
http://boston.craigslist.org/gbs/fee/6096737451.html,3600,2BR / 2Ba,2,2,available jun 1,42.358099,-71.107264,2017-04-20  2:58pm,2017-05-01  5:43am,apartment
http://boston.craigslist.org/gbs/fee/6101912192.html,3650,2BR / 2.5Ba,2,2.5,available jul 1,42.358454,-71.106437,2017-04-24  9:03am,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6101906022.html,3650,2BR / 2.5Ba,2,2.5,available jul 1,42.358454,-71.106437,2017-04-24  8:57am,email to friend,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6064543124.html,2700,2BR / 1Ba,2,1,available jun 1,42.358652,-71.105318,2017-03-28 10:08pm,2017-04-25  9:36pm,apartment
http://boston.craigslist.org/gbs/nfb/6074593980.html,3148,2BR / 2Ba,2,2,889ft2,42.358798,-71.105061,2017-04-04  8:52pm,2017-04-30  1:14pm,available may 1
http://boston.craigslist.org/gbs/fee/6067760056.html,2800,2BR / 1Ba,2,1,793ft2,42.359123,-71.111067,2017-03-31  8:05am,2017-04-28  8:30am,available jun 1
http://boston.craigslist.org/gbs/fee/6074951823.html,3000,2BR / 1Ba,2,1,893ft2,42.359123,-71.111067,2017-04-05  7:56am,2017-04-28  8:31am,available jun 1
http://boston.craigslist.org/gbs/fee/6085050825.html,2800,2BR / 1Ba,2,1,793ft2,42.359123,-71.111067,2017-04-12  9:01am,2017-04-28  8:27am,available jun 1
http://boston.craigslist.org/gbs/fee/6064539756.html,3000,2BR / 1Ba,2,1,available mar 23,42.359123,-71.111067,2017-03-28 10:04pm,2017-04-25  5:59pm,apartment
http://boston.craigslist.org/gbs/fee/6102759500.html,2600,2BR / 1Ba,2,1,620ft2,42.359123,-71.111067,2017-04-24  5:19pm,email to friend,available sep 1
http://boston.craigslist.org/gbs/fee/6104247873.html,3225,2BR / 1Ba,2,1,700ft2,42.359243,-71.087159,2017-04-25  4:37pm,email to friend,available jan 18
http://boston.craigslist.org/gbs/fee/6104160540.html,3450,2BR / 1Ba,2,1,700ft2,42.359243,-71.087159,2017-04-25  3:43pm,email to friend,available apr 5
http://boston.craigslist.org/gbs/nfb/6095966748.html,3350,2BR / 2Ba,2,2,available jan 13,42.359337,-71.099439,2017-04-20  1:50am,2017-04-27 11:06pm,cats are OK - purrr
http://boston.craigslist.org/gbs/abo/6094919020.html,4300,2BR / 2.5Ba,2,2.5,1350ft2,42.360066,-71.106091,2017-04-19 11:53am,2017-04-24  6:41am,available may 26
http://boston.craigslist.org/gbs/fee/6091333751.html,2675,2BR / 1Ba,2,1,1161ft2,42.360947,-71.099279,2017-04-16 11:13pm,2017-04-30  8:46pm,available mar 27
http://boston.craigslist.org/gbs/fee/6080850600.html,5720,2BR / 2Ba,2,2,1486ft2,42.361184,-71.09886,2017-04-09 10:27am,2017-04-26  1:38am,available apr 9
http://boston.craigslist.org/gbs/nfb/6073522257.html,3540,2BR / 1Ba,2,1,available feb 28,42.362,-71.083,2017-04-04  9:01am,2017-05-01 12:14pm,cats are OK - purrr
http://boston.craigslist.org/gbs/nfb/6103977990.html,3535,2BR / 1Ba,2,1,available jun 18,42.362,-71.083,2017-04-25  1:56pm,2017-05-01  6:52pm,apartment
http://boston.craigslist.org/gbs/nfb/6106705724.html,4955,2BR / 2Ba,2,2,1076ft2,42.362,-71.083,2017-04-27 11:11am,2017-05-01  5:13pm,available apr 27
http://boston.craigslist.org/gbs/nfb/6078170322.html,3470,2BR / 2Ba,2,2,1060ft2,42.362,-71.083,2017-04-07 12:02pm,2017-05-01  5:20pm,available apr 7
http://boston.craigslist.org/gbs/nfb/6068299268.html,2895,2BR / 1Ba,2,1,available jan 21,42.362,-71.083,2017-03-31  2:13pm,2017-04-30 10:03am,cats are OK - purrr
http://boston.craigslist.org/gbs/nfb/6085444640.html,3480,2BR / 1Ba,2,1,available jun 19,42.362,-71.083,2017-04-12  1:15pm,2017-04-30 10:03am,apartment
http://boston.craigslist.org/gbs/nfb/6070852878.html,2890,2BR / 1Ba,2,1,available jan 21,42.362,-71.083,2017-04-02 11:52am,2017-04-30  9:54am,cats are OK - purrr
http://boston.craigslist.org/gbs/fee/6091334995.html,2800,2BR / 1Ba,2,1,793ft2,42.362289,-71.107614,2017-04-16 11:15pm,2017-04-30  8:45pm,available jun 1
http://boston.craigslist.org/gbs/nfb/6096927360.html,2800,2BR / 1Ba,2,1,available apr 20,42.362289,-71.107614,2017-04-20  4:58pm,2017-05-01 10:50am,apartment
http://boston.craigslist.org/gbs/fee/6089578425.html,3125,2BR / 2Ba,2,2,1014ft2,42.362289,-71.107614,2017-04-15 12:56pm,2017-04-25  3:48pm,available mar 9
http://boston.craigslist.org/gbs/fee/6103750556.html,2500,2BR / 1Ba,2,1,820ft2,42.362289,-71.107614,2017-04-25 11:51am,2017-04-25 12:29pm,available may 1
